file,class,method,variable,usage
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"ViewDragHelper/3[me.storm.ninegag.view.swipeback.Context,me.storm.ninegag.view.swipeback.ViewGroup,me.storm.ninegag.view.swipeback.ViewDragHelper.Callback]",cb,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],pointerCount,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],toCapture,6
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],index,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],i,11
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],pointerId,18
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],ev,23
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],actionIndex,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],dx,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],dy,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],x,13
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],action,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],y,13
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],id,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],edgesTouched,5
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],idx,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],idy,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,processTouchEvent/1[me.storm.ninegag.view.swipeback.MotionEvent],newActivePointer,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"findTopChildUnder/2[int,int]",x,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"findTopChildUnder/2[int,int]",y,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"findTopChildUnder/2[int,int]",i,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"findTopChildUnder/2[int,int]",childCount,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"findTopChildUnder/2[int,int]",child,5
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/3[me.storm.ninegag.view.swipeback.View,float,float]",dx,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/3[me.storm.ninegag.view.swipeback.View,float,float]",dy,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/3[me.storm.ninegag.view.swipeback.View,float,float]",checkVertical,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/3[me.storm.ninegag.view.swipeback.View,float,float]",checkHorizontal,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/3[me.storm.ninegag.view.swipeback.View,float,float]",child,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,distanceInfluenceForSnapDuration/1[float],f,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"create/2[me.storm.ninegag.view.swipeback.ViewGroup,me.storm.ninegag.view.swipeback.ViewDragHelper.Callback]",forParent,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"create/2[me.storm.ninegag.view.swipeback.ViewGroup,me.storm.ninegag.view.swipeback.ViewDragHelper.Callback]",cb,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,setEdgeTrackingEnabled/1[int],edgeFlags,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,setEdgeSize/1[int],size,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"saveInitialMotion/3[float,float,int]",pointerId,7
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"saveInitialMotion/3[float,float,int]",x,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"saveInitialMotion/3[float,float,int]",y,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",dx,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",dy,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",v,6
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",checkV,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",x,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",count,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",y,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",i,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",scrollY,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",scrollX,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",group,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"canScroll/6[me.storm.ninegag.view.swipeback.View,boolean,int,int,int,int]",child,7
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,checkTouchSlop/1[int],directions,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,checkTouchSlop/1[int],count,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,checkTouchSlop/1[int],i,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,clearMotionHistory/1[int],pointerId,8
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/2[int,int]",pointerId,5
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/2[int,int]",directions,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/2[int,int]",dx,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/2[int,int]",dy,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/2[int,int]",checkVertical,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkTouchSlop/2[int,int]",checkHorizontal,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkNewEdgeDrag/4[float,float,int,int]",pointerId,5
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkNewEdgeDrag/4[float,float,int,int]",absODelta,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkNewEdgeDrag/4[float,float,int,int]",edge,10
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkNewEdgeDrag/4[float,float,int,int]",odelta,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkNewEdgeDrag/4[float,float,int,int]",delta,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\ViewDragHelper.java,me.storm.ninegag.view.swipeback.ViewDragHelper,"checkNewEdgeDrag/4[float,float,int,int]",absDelta,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\DrawerAdapter.java,me.storm.ninegag.ui.adapter.DrawerAdapter,DrawerAdapter/1[me.storm.ninegag.ui.adapter.ListView],listView,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\DrawerAdapter.java,me.storm.ninegag.ui.adapter.DrawerAdapter,getItem/1[int],position,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\DrawerAdapter.java,me.storm.ninegag.ui.adapter.DrawerAdapter,"getView/3[int,me.storm.ninegag.ui.adapter.View,me.storm.ninegag.ui.adapter.ViewGroup]",parent,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\DrawerAdapter.java,me.storm.ninegag.ui.adapter.DrawerAdapter,"getView/3[int,me.storm.ninegag.ui.adapter.View,me.storm.ninegag.ui.adapter.ViewGroup]",position,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\DrawerAdapter.java,me.storm.ninegag.ui.adapter.DrawerAdapter,"getView/3[int,me.storm.ninegag.ui.adapter.View,me.storm.ninegag.ui.adapter.ViewGroup]",convertView,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\DrawerAdapter.java,me.storm.ninegag.ui.adapter.DrawerAdapter,"getView/3[int,me.storm.ninegag.ui.adapter.View,me.storm.ninegag.ui.adapter.ViewGroup]",textView,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\DrawerAdapter.java,me.storm.ninegag.ui.adapter.DrawerAdapter,getItemId/1[int],position,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\LoadingFooter.java,me.storm.ninegag.view.LoadingFooter$Anonymous1,onClick/1[me.storm.ninegag.view.View],v,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,query/1[long],cursor,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,query/1[long],feed,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,query/1[long],id,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,"FeedsDataHelper/2[me.storm.ninegag.dao.Context,me.storm.ninegag.model.Category]",context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,"FeedsDataHelper/2[me.storm.ninegag.dao.Context,me.storm.ninegag.model.Category]",category,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,bulkInsert/1[java.util.List<me.storm.ninegag.model.Feed>],feed,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,bulkInsert/1[java.util.List<me.storm.ninegag.model.Feed>],contentValues,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,bulkInsert/1[java.util.List<me.storm.ninegag.model.Feed>],values,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,bulkInsert/1[java.util.List<me.storm.ninegag.model.Feed>],feeds,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,bulkInsert/1[java.util.List<me.storm.ninegag.model.Feed>],valueArray,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,deleteAll/0,mDBHelper,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,deleteAll/0,row,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,deleteAll/0,db,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,getContentValues/1[me.storm.ninegag.model.Feed],feed,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\FeedsDataHelper.java,me.storm.ninegag.dao.FeedsDataHelper,getContentValues/1[me.storm.ninegag.model.Feed],values,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\TitanicTextView.java,me.storm.ninegag.view.titanic.TitanicTextView$AnimationSetupCallback,onSetupAnimation/1[me.storm.ninegag.view.titanic.TitanicTextView],titanicTextView,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,"bindView/3[me.storm.ninegag.ui.adapter.View,me.storm.ninegag.ui.adapter.Context,me.storm.ninegag.ui.adapter.Cursor]",cursor,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,"bindView/3[me.storm.ninegag.ui.adapter.View,me.storm.ninegag.ui.adapter.Context,me.storm.ninegag.ui.adapter.Cursor]",feed,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,"bindView/3[me.storm.ninegag.ui.adapter.View,me.storm.ninegag.ui.adapter.Context,me.storm.ninegag.ui.adapter.Cursor]",view,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,"bindView/3[me.storm.ninegag.ui.adapter.View,me.storm.ninegag.ui.adapter.Context,me.storm.ninegag.ui.adapter.Cursor]",context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,"bindView/3[me.storm.ninegag.ui.adapter.View,me.storm.ninegag.ui.adapter.Context,me.storm.ninegag.ui.adapter.Cursor]",holder,5
